time,OIL_CRUDE_close,GOLD_close,US500_close,OIL_CRUDE_return,GOLD_return,US500_return,anomaly_score_batch,is_anomaly_batch,anomaly_score_rolling,is_anomaly_rolling
2026-07-03 04:32:00,68.885,4180.17,7498.4,-0.0003627920475981483,0.00013398379274631722,9.33619643357364e-05,0.33818071785297976,0,0.0,0.0
2026-07-03 04:33:00,68.936,4180.88,7498.4,0.0008130081300814496,0.0006414245368819849,0.00017340038148083714,0.3240752450690327,0,0.0,0.0
2026-07-03 04:34:00,68.94,4180.65,7498.1,0.001089087344805062,0.0009720848826433315,0.00028014941302023644,0.31427316049714177,0,0.0,0.0
2026-07-03 04:35:00,68.966,4180.52,7495.7,0.0011758728315307554,0.0005911848828998867,-0.00026674846953067544,0.3224038024061072,0,0.0,0.0
2026-07-03 04:36:00,68.995,4181.55,7496.6,0.0015968643391159887,0.00035406105639390617,-0.0001600469471044752,0.32569444063327796,0,0.0,0.0
2026-07-03 04:37:00,68.975,4180.42,7496.6,0.0013792102206735546,0.00025362734964207156,-0.00014671165824176047,0.32847570412964516,0,0.0,0.0
2026-07-03 04:38:00,68.935,4184.73,7497.4,0.00036279204759837036,0.0012249946765368058,-5.334898236819541e-05,0.31340870775010377,0,0.0,0.0
2026-07-03 04:39:00,68.956,4186.12,7496.5,0.0005949357904664332,0.001835608898036467,-0.00017338419269652405,0.2804634114949332,0,0.0,0.0
2026-07-03 04:40:00,68.975,4186.23,7496.3,0.000435129451011651,0.002025003769953626,-0.0003067239217987572,0.25063568518219154,0,0.0,0.0
2026-07-03 04:41:00,68.976,4186.21,7496.8,0.0005947631827083466,0.0018691365115834913,-0.00028004107269063994,0.26816260663558694,0,0.0,0.0
2026-07-03 04:42:00,69.05,4183.05,7495.8,0.0015229530785410006,0.0012901959470135171,-0.00034674063800266275,0.29854273142538323,0,0.0,0.0
2026-07-03 04:43:00,69.065,4182.03,7495.2,0.0025402816083610613,0.0010292670900227119,-0.0005200624074889193,0.26693884183069083,0,0.0,0.0
2026-07-03 04:44:00,69.035,4183.19,7496.4,0.0017412754842920375,0.0009738892398398757,-0.0003867027589242733,0.28264859845597023,0,0.0,0.0
2026-07-03 04:45:00,69.02,4182.83,7497.1,0.00210526315789461,0.0010027185878658251,-0.00016003627488891947,0.2978620459872572,0,0.0,0.0
2026-07-03 04:46:00,68.99,4181.18,7497.6,0.0016696914700544685,3.826817379493086e-05,-0.00016002560409666966,0.3249928940686033,0,0.0,0.0
2026-07-03 04:47:00,68.995,4180.18,7498.9,0.0015968643391159887,2.3922472052184673e-06,6.668089192363169e-05,0.32157584682449525,0,0.0,0.0
2026-07-03 04:48:00,68.97,4180.75,7498.7,0.0004932110943483003,-3.109393237787916e-05,4.0008535154179015e-05,0.33412234473278574,0,0.0,0.0
2026-07-03 04:49:00,68.99,4179.98,7499.2,0.0007252683492890988,-0.00016026216019038309,0.00014670383163717382,0.32649641446644223,0,0.0,0.0
2026-07-03 04:50:00,68.96,4179.78,7497.9,-8.699939100431653e-05,-0.000177011472257238,0.0002935016075882313,0.33222525069571873,0,0.0,0.0
2026-07-03 04:51:00,68.945,4181.91,7498.8,-0.0007246901949418127,8.609247766977468e-05,0.00029346637142158016,0.3305434113099371,0,0.0,0.0
2026-07-03 04:52:00,68.945,4182.94,7499.4,-0.00043494019572309917,0.0006028102439465943,0.00037350265453661713,0.32714303924351623,0,0.0,0.0
2026-07-03 04:53:00,68.915,4185.34,7499.2,-0.0002901283818088629,0.00014576806627930594,0.0002400832288527166,0.3350449341085303,0,0.0,0.0
2026-07-03 04:54:00,68.89,4183.5,7498.4,-0.0009571320842276521,-0.0006258779012545679,0.0002534516107517426,0.3209107783302363,0,0.0,0.0
2026-07-03 04:55:00,68.885,4182.98,7498.8,-0.0013048205871690755,-0.0007763548586675606,0.0003334978589437654,0.3039062543895408,0,0.0,0.0
2026-07-03 04:56:00,68.845,4185.48,7498.8,-0.001899211319879357,-0.00017438207830000607,0.00026678049301032125,0.3123745013724111,0,0.0,0.0
2026-07-03 04:57:00,68.82,4185.42,7499.1,-0.003330919623461326,0.0005665722379604166,0.0004402465380612952,0.2997046920110613,0,0.0,0.0
2026-07-03 04:58:00,68.875,4185.07,7500.0,-0.0027510316368637433,0.0007269197016759321,0.0006404098623118415,0.2863116852413865,0,0.0,0.0
2026-07-03 04:59:00,68.865,4183.43,7499.4,-0.0024625190120953766,5.737248367898573e-05,0.00040019209220432117,0.3093932513788764,0,0.0,0.0
2026-07-03 05:00:00,68.925,4183.45,7498.5,-0.0013764126340191085,0.00014822500555844442,0.00018673887236397846,0.33302483483256745,0,0.0,0.0
2026-07-03 05:01:00,68.92,4180.57,7498.7,-0.0010146398028698655,-0.00014589182957935876,0.0001467136150234971,0.3296331521543643,0,0.0,0.0
2026-07-03 05:02:00,68.915,4180.49,7498.6,-0.0011595043119065895,7.415948595501654e-05,-4.0005867527170835e-05,0.33532352264781007,0,0.0,0.0
2026-07-03 05:03:00,68.925,4180.26,7498.7,-0.000652457590256672,-0.00011720385098357156,0.0,0.3345493373300512,0,0.0,0.0
2026-07-03 05:04:00,68.935,4181.76,7498.4,-0.0007972169879691959,0.00042583935808315765,-0.00010667804565822614,0.3397856244234826,0,0.0,0.0
2026-07-03 05:05:00,68.925,4182.77,7498.6,-0.0005075406032482022,0.0007153486547140098,9.335947398625422e-05,0.33110505555590025,0,0.0,0.0
2026-07-03 05:06:00,68.94,4181.1,7497.6,-7.25215751685715e-05,-0.00019369139938441027,-0.00016002560409666966,0.3392862699248064,0,0.0,0.0
2026-07-03 05:07:00,68.925,4181.09,7497.1,-0.000290086300674397,-0.0004422726598993787,-0.0003066912019626944,0.3270952703741538,0,0.0,0.0
2026-07-03 05:08:00,68.975,4180.92,7497.1,0.0008706377421459077,-0.0010560671295521962,-0.00028002986985276035,0.29930526983986255,0,0.0,0.0
2026-07-03 05:09:00,68.995,4181.78,7497.4,0.0015241689650167256,-0.0004111389984463587,-0.00013336178384726338,0.32132140059723285,0,0.0,0.0
2026-07-03 05:10:00,69.005,4181.92,7496.5,0.001742033824490008,-0.0002534078575560095,-0.00030671574118523726,0.3124879091317656,0,0.0,0.0
2026-07-03 05:11:00,69.03,4182.18,7496.4,0.0026871958747911595,-0.000788440035551341,-0.0003200512081933393,0.28667957130391597,0,0.0,0.0
2026-07-03 05:12:00,69.07,4182.15,7496.5,0.0036326649229874164,-0.0007812835987787148,-0.00034670827165927953,0.26359223836409335,0,0.0,0.0
2026-07-03 05:13:00,69.07,4183.17,7497.1,0.002831215970961809,-0.00045399479578589474,-0.0003866666666666463,0.2901519890631682,0,0.0,0.0
2026-07-03 05:14:00,69.025,4182.63,7498.2,0.0023233863355842654,-0.00019123064088566455,-0.00016001280102406756,0.31718182207868195,0,0.0,0.0
2026-07-03 05:15:00,69.005,4181.67,7499.5,0.001160681900616689,-0.00042548614182069677,0.00013336000533437087,0.32107312469083116,0,0.0,0.0
2026-07-03 05:16:00,69.035,4181.82,7499.3,0.0016686012768425407,0.00029900228916157623,8.001386907063868e-05,0.32099504107032145,0,0.0,0.0
2026-07-03 05:17:00,69.015,4181.63,7499.5,0.001451062903576883,0.0002726953060527837,0.00012002240418196308,0.3246475239623694,0,0.0,0.0
2026-07-03 05:18:00,69.035,4182.18,7499.3,0.0015959376133478642,0.0004593015745433249,8.001386907063868e-05,0.3227817461308714,0,0.0,0.0
2026-07-03 05:19:00,69.035,4181.52,7498.7,0.0014506419090447586,-5.739210284660956e-05,4.0008535154179015e-05,0.32472354315346486,0,0.0,0.0
2026-07-03 05:20:00,69.06,4181.43,7499.3,0.001958650707290621,-0.0003203618654623597,9.335075880834154e-05,0.30796271135781567,0,0.0,0.0
2026-07-03 05:21:00,69.05,4180.49,7499.2,0.0015955903684363726,-0.00014589462103287154,0.00021340162185223832,0.3168702738139578,0,0.0,0.0
2026-07-03 05:22:00,69.085,4181.34,7499.4,0.002321363801233156,5.9793020480203296e-05,0.0003067852903122503,0.30948595675317436,0,0.0,0.0
2026-07-03 05:23:00,69.105,4179.7,7498.6,0.0018847408481335037,-0.0002918018043875925,0.00020007736324711978,0.31096868180759996,0,0.0,0.0
2026-07-03 05:24:00,69.075,4180.01,7498.4,0.0011595043119065895,-0.00042326473415610355,0.00013337957158476854,0.32107312469083116,0,0.0,0.0
2026-07-03 05:25:00,69.086,4180.4,7498.2,0.0011738279834794252,-0.00036346941117970655,0.00022677249383051823,0.32120396460245704,0,0.0,0.0
2026-07-03 05:26:00,69.096,4180.73,7498.9,0.000956106040851834,-0.0003467091325578542,0.0003334934101701936,0.31186740682576697,0,0.0,0.0
2026-07-03 05:27:00,69.095,4181.03,7499.7,0.0003619516432604719,-0.00026780483722488313,0.00042686587073959004,0.3225917160469106,0,0.0,0.0
2026-07-03 05:28:00,69.075,4182.0,7499.7,7.239032865213879e-05,-0.000279692195153447,0.0003468007629616743,0.328987696904886,0,0.0,0.0
2026-07-03 05:29:00,69.055,4181.3,7500.8,0.00043462513582026574,-0.00031798174832575743,0.0003467498866394081,0.322849120985115,0,0.0,0.0
2026-07-03 05:30:00,68.99,4179.99,7501.5,-0.00021737555249623508,-0.0004017533664780748,0.0002666844456296058,0.3298274784084467,0,0.0,0.0
2026-07-03 05:31:00,69.015,4180.85,7500.5,-0.00028970811907003124,-0.00023195642088835733,0.00016001493472717065,0.332643673545922,0,0.0,0.0
2026-07-03 05:32:00,69.0,4180.78,7500.0,-0.00021734405564011183,-0.0002032700167160506,6.667111140745696e-05,0.33581336827970654,0,0.0,0.0
2026-07-03 05:33:00,69.0,4182.67,7499.7,-0.0005069892083725547,0.0001171637758297095,5.333831157572355e-05,0.33630196963610043,0,0.0,0.0
2026-07-03 05:34:00,68.99,4181.76,7499.2,-0.0006518432679075703,5.739539688920381e-05,6.667822422556924e-05,0.33504241511339083,0,0.0,0.0
2026-07-03 05:35:00,68.985,4180.65,7498.2,-0.0010860121633362585,-0.0001865390548211332,-0.0001466803568334063,0.33318919670571,0,0.0,0.0
2026-07-03 05:36:00,68.99,4181.61,7498.3,-0.0008689355539464039,0.00026791117787627883,-0.00012001280136542114,0.33751583368874355,0,0.0,0.0
2026-07-03 05:37:00,69.015,4181.08,7497.6,-0.0010132445538104662,-6.218102330834974e-05,-0.00024001920153604583,0.32786061670651434,0,0.0,0.0
2026-07-03 05:38:00,69.03,4180.53,7498.2,-0.0010853049706968099,0.00019857884537155535,-5.334329074768718e-05,0.3375045816577606,0,0.0,0.0
2026-07-03 05:39:00,69.025,4180.63,7497.2,-0.0007238508867173366,0.00014832500400707715,-0.00016003414061660504,0.33690468608187046,0,0.0,0.0
2026-07-03 05:40:00,68.995,4181.46,7496.2,-0.001317198853602708,0.0002535642522247805,-0.0002667306820303139,0.3295997869001968,0,0.0,0.0
2026-07-03 05:41:00,68.99,4179.99,7495.7,-0.0015340974875536206,-0.00017700258088892973,-0.0004267292536238587,0.3122551102328647,0,0.0,0.0
2026-07-03 05:42:00,68.995,4180.95,7496.6,-0.0014472827266805988,-1.913404113340622e-05,-0.0004133498673279945,0.3151284975507121,0,0.0,0.0
2026-07-03 05:43:00,68.97,4177.43,7495.1,-0.0015200868621064734,-0.0010927785748444663,-0.0006133578676479345,0.2799444001455347,0,0.0,0.0
2026-07-03 05:44:00,68.955,4177.32,7495.1,-0.0014481210629210262,-0.0009518570779424307,-0.000759918941979465,0.27438048175289786,0,0.0,0.0
2026-07-03 05:45:00,68.95,4177.2,7495.5,-0.0005797941730684153,-0.000667465711640447,-0.0007998400319936261,0.27619031773624003,0,0.0,0.0
2026-07-03 05:46:00,68.945,4176.61,7497.3,-0.0010142722596537812,-0.001014147840750268,-0.0004266382241183697,0.3003437687071962,0,0.0,0.0
2026-07-03 05:47:00,68.95,4178.4,7498.6,-0.0007246376811593791,-0.0005692717626855082,-0.0001866666666666683,0.32772245971630776,0,0.0,0.0
2026-07-03 05:48:00,68.955,4177.48,7498.5,-0.0006521739130435078,-0.0012408342039894604,-0.00016000640025604085,0.30530999721841817,0,0.0,0.0
2026-07-03 05:49:00,68.95,4176.51,7498.7,-0.0005797941730684153,-0.0012554522497704168,-6.667377853641909e-05,0.3076934968941929,0,0.0,0.0
2026-07-03 05:50:00,68.96,4176.84,7497.9,-0.00036239762267165077,-0.0009113415377990375,-4.000960230454709e-05,0.31778632380852273,0,0.0,0.0
2026-07-03 05:51:00,68.945,4176.94,7498.7,-0.0006522684447021199,-0.0011167947273896806,5.334542496293615e-05,0.3097182470950013,0,0.0,0.0
2026-07-03 05:52:00,68.965,4177.25,7498.8,-0.0007244801854668914,-0.0009160312646493418,0.00016005121638928976,0.30952046746021655,0,0.0,0.0
2026-07-03 05:54:00,68.96,4176.67,7498.4,-0.0010140518615096017,-0.0009233279033997732,2.667306820303139e-05,0.31330482587903463,0,0.0,0.0
2026-07-03 05:55:00,68.975,4176.55,7499.4,-0.0007243752263673686,-0.0009759294651763284,0.0002934428853438309,0.30767038276937725,0,0.0,0.0
2026-07-03 05:56:00,68.99,4175.57,7499.8,-7.24690194943145e-05,-0.001408598910428438,0.00048024332328377994,0.278390038498424,0,0.0,0.0
2026-07-03 05:58:00,68.98,4175.48,7501.0,-0.00014494854326696505,-0.0010789499496410837,0.0007070720546447085,0.2551035414117512,0,0.0,0.0
2026-07-03 05:59:00,68.985,4175.96,7501.0,-0.00014493803898840696,-0.001193508652339692,0.0005869327428433824,0.264385806393945,0,0.0,0.0
2026-07-03 06:00:00,68.99,4175.55,7501.2,0.00028998115122513823,-0.00045003746322502813,0.0008138650585047813,0.28051764320234207,0,0.0,0.0
2026-07-03 06:01:00,68.985,4175.67,7501.7,0.0004350663476180294,-0.00039499008933951973,0.0008805753092020474,0.2609029355262982,0,0.0,0.0
2026-07-03 06:02:00,68.98,4175.02,7501.1,0.0004350978970268926,-0.0005218806856266411,0.0007471149356281792,0.27742834644769154,0,0.0,0.0
2026-07-03 06:03:00,68.99,4173.92,7500.9,0.0006526941765174765,-0.0006440630080375431,0.0004801728622303436,0.2966702368715839,0,0.0,0.0
2026-07-03 06:04:00,68.98,4174.43,7500.6,0.0004350978970268926,-0.0009501244495498939,0.0002667164537379918,0.30932799593228744,0,0.0,0.0
2026-07-03 06:05:00,68.98,4174.71,7500.6,0.0003625552896817652,-0.0006630791769199895,0.0002800560112021788,0.3168883320673905,0,0.0,0.0
2026-07-03 06:06:00,68.98,4175.82,7500.9,0.0004350978970268926,-0.0001652097085845794,0.00029338418659241583,0.3325086868407608,0,0.0,0.0
2026-07-03 06:07:00,68.98,4175.76,7500.9,0.00029002320185633756,-0.0002585686787139885,0.00040011203136880447,0.3266730833285004,0,0.0,0.0
2026-07-03 06:08:00,68.97,4176.59,7500.9,0.00036260787584319054,-8.379339899533544e-05,0.00029338418659241583,0.3315851774234299,0,0.0,0.0
2026-07-03 06:09:00,68.99,4178.11,7500.9,0.00036250271877036333,0.0002058770722364045,0.00028004480716914415,0.3340382070952345,0,0.0,0.0
2026-07-03 06:10:00,69.0,4177.82,7500.3,0.0005800464037124531,0.0002753389662097927,0.0002533873893098004,0.33280955848113175,0,0.0,0.0
2026-07-03 06:11:00,68.995,4178.18,7500.7,0.00028996013048221414,0.00039027426943283317,0.00017334720110939728,0.33879079615109864,0,0.0,0.0
2026-07-03 06:12:00,69.0,4178.0,7500.5,0.0001449485432671871,0.0005819564754034889,9.333582228854276e-05,0.33583701151243733,0,0.0,0.0
2026-07-03 06:14:00,69.0,4177.7,7501.5,0.0002899391127861861,0.0005316754001936097,6.665777896275316e-05,0.3414424847791869,0,0.0,0.0
2026-07-03 06:15:00,69.0,4177.19,7501.9,0.00021743857360290164,0.00029454305117848634,0.00011998400213308891,0.3396184743286215,0,0.0,0.0
2026-07-03 06:16:00,69.0,4177.68,7501.5,0.0001449485432671871,0.0005101124402773216,3.999360102380223e-05,0.33838951375436044,0,0.0,0.0
2026-07-03 06:17:00,68.995,4178.78,7501.6,0.00014495904906874912,0.000744790656349581,-1.3330311795956007e-05,0.32923745430873225,0,0.0,0.0
2026-07-03 06:18:00,68.97,4178.8,7501.5,-0.00014496955639320408,0.000905384884383631,5.332551225811777e-05,0.32731987732572126,0,0.0,0.0
2026-07-03 06:20:00,68.95,4180.75,7501.7,-0.0005797941730684153,0.0016363514394142076,0.00010665386820241096,0.2936891260347098,0,0.0,0.0
2026-07-03 06:21:00,68.935,4181.74,7502.0,-0.0006523630037692518,0.0017511372810179449,0.0001866517345279206,0.2902438432958393,0,0.0,0.0
2026-07-03 06:22:00,68.97,4179.59,7502.1,-0.00014496955639320408,0.001168943471522521,0.0001999840012798515,0.3219522795918008,0,0.0,0.0
2026-07-03 06:23:00,68.97,4179.07,7502.1,-0.00014496955639320408,0.0007782902519744006,0.0001599808023038385,0.3295282200278545,0,0.0,0.0
2026-07-03 06:24:00,68.975,4178.59,7502.0,-7.248477819676857e-05,0.0006777209418165064,0.0001466490687784816,0.3314453588944323,0,0.0,0.0
