time,open_bid,high_bid,low_bid,close_bid,open_ask,high_ask,low_ask,close_ask,volume
2026-07-03 00:12:00,7475.9,7476.0,7475.0,7475.3,7476.5,7476.6,7475.6,7475.9,27
2026-07-03 00:13:00,7475.0,7476.0,7475.0,7475.2,7475.6,7476.6,7475.6,7475.8,14
2026-07-03 00:14:00,7475.1,7475.8,7475.0,7475.6,7475.7,7476.4,7475.6,7476.2,10
2026-07-03 00:15:00,7475.8,7477.0,7475.7,7476.9,7476.4,7477.6,7476.3,7477.5,32
2026-07-03 00:16:00,7476.7,7477.6,7476.7,7477.1,7477.3,7478.2,7477.3,7477.7,31
2026-07-03 00:17:00,7477.0,7477.5,7476.9,7477.5,7477.6,7478.1,7477.5,7478.1,15
2026-07-03 00:18:00,7477.4,7477.7,7476.6,7476.9,7478.0,7478.3,7477.2,7477.5,17
2026-07-03 00:19:00,7476.8,7477.2,7476.7,7476.8,7477.4,7477.8,7477.3,7477.4,18
2026-07-03 00:20:00,7476.7,7476.9,7476.4,7476.7,7477.3,7477.5,7477.0,7477.3,27
2026-07-03 00:21:00,7476.6,7477.1,7476.0,7477.0,7477.2,7477.7,7476.6,7477.6,25
2026-07-03 00:22:00,7477.1,7477.6,7476.9,7477.6,7477.7,7478.2,7477.5,7478.2,22
2026-07-03 00:23:00,7477.5,7478.2,7477.4,7478.0,7478.1,7478.8,7478.0,7478.6,22
2026-07-03 00:24:00,7478.2,7478.5,7477.5,7477.9,7478.8,7479.1,7478.1,7478.5,18
2026-07-03 00:25:00,7477.8,7477.8,7477.0,7477.4,7478.4,7478.4,7477.6,7478.0,29
2026-07-03 00:26:00,7477.6,7477.6,7476.9,7477.1,7478.2,7478.2,7477.5,7477.7,31
2026-07-03 00:27:00,7477.4,7477.8,7476.9,7477.5,7478.0,7478.4,7477.5,7478.1,15
2026-07-03 00:28:00,7477.6,7478.1,7477.2,7477.7,7478.2,7478.7,7477.8,7478.3,13
2026-07-03 00:29:00,7477.5,7477.6,7475.5,7476.1,7478.1,7478.2,7476.1,7476.7,29
2026-07-03 00:30:00,7476.2,7476.2,7474.1,7474.3,7476.8,7476.8,7474.7,7474.9,56
2026-07-03 00:31:00,7474.1,7475.4,7474.1,7475.1,7474.7,7476.0,7474.7,7475.7,35
2026-07-03 00:32:00,7474.9,7475.2,7474.8,7475.2,7475.5,7475.8,7475.4,7475.8,11
2026-07-03 00:33:00,7474.9,7475.9,7474.7,7475.9,7475.5,7476.5,7475.3,7476.5,27
2026-07-03 00:34:00,7476.1,7478.4,7476.1,7478.3,7476.7,7479.0,7476.7,7478.9,37
2026-07-03 00:35:00,7478.4,7478.5,7477.6,7478.5,7479.0,7479.1,7478.2,7479.1,31
2026-07-03 00:36:00,7478.6,7480.1,7478.5,7479.9,7479.2,7480.7,7479.1,7480.5,31
2026-07-03 00:37:00,7479.8,7480.3,7479.3,7480.3,7480.4,7480.9,7479.9,7480.9,36
2026-07-03 00:38:00,7480.4,7481.0,7480.2,7480.9,7481.0,7481.6,7480.8,7481.5,30
2026-07-03 00:39:00,7481.2,7481.7,7480.7,7481.4,7481.8,7482.3,7481.3,7482.0,30
2026-07-03 00:40:00,7481.3,7481.5,7480.9,7481.4,7481.9,7482.1,7481.5,7482.0,31
2026-07-03 00:41:00,7481.3,7481.5,7481.0,7481.3,7481.9,7482.1,7481.6,7481.9,32
2026-07-03 00:42:00,7481.1,7481.4,7480.6,7481.3,7481.7,7482.0,7481.2,7481.9,25
2026-07-03 00:43:00,7481.4,7482.0,7481.1,7481.9,7482.0,7482.6,7481.7,7482.5,18
2026-07-03 00:44:00,7481.8,7482.4,7481.8,7482.3,7482.4,7483.0,7482.4,7482.9,27
2026-07-03 00:45:00,7482.2,7482.3,7481.8,7481.9,7482.8,7482.9,7482.4,7482.5,25
2026-07-03 00:46:00,7481.8,7481.8,7481.2,7481.2,7482.4,7482.4,7481.8,7481.8,19
2026-07-03 00:47:00,7481.4,7481.4,7480.5,7480.8,7482.0,7482.0,7481.1,7481.4,25
2026-07-03 00:48:00,7480.7,7481.2,7480.5,7480.8,7481.3,7481.8,7481.1,7481.4,27
2026-07-03 00:49:00,7481.0,7481.1,7480.6,7480.7,7481.6,7481.7,7481.2,7481.3,13
2026-07-03 00:50:00,7480.4,7480.4,7479.7,7479.9,7481.0,7481.0,7480.3,7480.5,22
2026-07-03 00:51:00,7479.6,7480.1,7479.6,7479.6,7480.2,7480.7,7480.2,7480.2,11
2026-07-03 00:52:00,7479.5,7480.1,7479.4,7479.5,7480.1,7480.7,7480.0,7480.1,17
2026-07-03 00:53:00,7479.4,7479.7,7479.2,7479.5,7480.0,7480.3,7479.8,7480.1,16
2026-07-03 00:54:00,7479.7,7480.5,7479.5,7480.5,7480.3,7481.1,7480.1,7481.1,22
2026-07-03 00:55:00,7480.6,7481.7,7480.6,7481.5,7481.2,7482.3,7481.2,7482.1,30
2026-07-03 00:56:00,7481.6,7482.3,7481.5,7481.5,7482.2,7482.9,7482.1,7482.1,32
2026-07-03 00:57:00,7481.2,7482.2,7481.1,7482.0,7481.8,7482.8,7481.7,7482.6,24
2026-07-03 00:58:00,7481.7,7482.0,7481.5,7482.0,7482.3,7482.6,7482.1,7482.6,21
2026-07-03 00:59:00,7481.9,7482.9,7481.9,7482.3,7482.5,7483.5,7482.5,7482.9,31
2026-07-03 01:00:00,7482.2,7482.6,7481.5,7481.9,7482.8,7483.2,7482.1,7482.5,44
2026-07-03 01:01:00,7481.8,7482.4,7481.8,7482.0,7482.4,7483.0,7482.4,7482.6,17
2026-07-03 01:02:00,7481.8,7481.9,7481.0,7481.4,7482.4,7482.5,7481.6,7482.0,36
2026-07-03 01:03:00,7481.3,7481.4,7480.8,7481.0,7481.9,7482.0,7481.4,7481.6,36
2026-07-03 01:04:00,7480.9,7481.1,7480.2,7480.4,7481.5,7481.7,7480.8,7481.0,36
2026-07-03 01:05:00,7480.5,7481.2,7480.3,7481.2,7481.1,7481.8,7480.9,7481.8,38
2026-07-03 01:06:00,7481.3,7481.4,7480.0,7480.0,7481.9,7482.0,7480.6,7480.6,34
2026-07-03 01:07:00,7480.1,7480.1,7478.9,7479.8,7480.7,7480.7,7479.5,7480.4,39
2026-07-03 01:08:00,7479.5,7480.6,7479.5,7480.6,7480.1,7481.2,7480.1,7481.2,19
2026-07-03 01:09:00,7480.3,7480.7,7478.7,7479.2,7480.9,7481.3,7479.3,7479.8,45
2026-07-03 01:10:00,7479.1,7479.8,7478.8,7478.9,7479.7,7480.4,7479.4,7479.5,31
2026-07-03 01:11:00,7478.8,7479.3,7478.0,7478.0,7479.4,7479.9,7478.6,7478.6,29
2026-07-03 01:12:00,7478.2,7478.7,7477.7,7477.9,7478.8,7479.3,7478.3,7478.5,49
2026-07-03 01:13:00,7478.0,7478.0,7476.2,7476.6,7478.6,7478.6,7476.8,7477.2,69
2026-07-03 01:14:00,7476.8,7477.1,7476.0,7476.2,7477.4,7477.7,7476.6,7476.8,33
2026-07-03 01:15:00,7476.5,7477.1,7476.2,7477.1,7477.1,7477.7,7476.8,7477.7,37
2026-07-03 01:16:00,7476.9,7478.9,7476.6,7478.6,7477.5,7479.5,7477.2,7479.2,39
2026-07-03 01:17:00,7478.5,7478.9,7477.6,7477.8,7479.1,7479.5,7478.2,7478.4,35
2026-07-03 01:18:00,7477.9,7478.4,7477.7,7478.2,7478.5,7479.0,7478.3,7478.8,28
2026-07-03 01:19:00,7478.4,7478.4,7476.4,7477.1,7479.0,7479.0,7477.0,7477.7,44
2026-07-03 01:20:00,7477.2,7478.0,7476.7,7477.7,7477.8,7478.6,7477.3,7478.3,29
2026-07-03 01:21:00,7477.9,7478.7,7477.6,7478.5,7478.5,7479.3,7478.2,7479.1,42
2026-07-03 01:22:00,7478.3,7481.2,7478.1,7481.0,7478.9,7481.8,7478.7,7481.6,53
2026-07-03 01:23:00,7480.9,7481.5,7480.5,7481.0,7481.5,7482.1,7481.1,7481.6,57
2026-07-03 01:24:00,7481.1,7483.0,7481.1,7482.7,7481.7,7483.6,7481.7,7483.3,52
2026-07-03 01:25:00,7482.6,7483.6,7482.3,7483.1,7483.2,7484.2,7482.9,7483.7,37
2026-07-03 01:26:00,7482.9,7484.1,7482.2,7483.8,7483.5,7484.7,7482.8,7484.4,52
2026-07-03 01:27:00,7483.6,7483.6,7483.1,7483.3,7484.2,7484.2,7483.7,7483.9,20
2026-07-03 01:28:00,7483.5,7484.1,7483.0,7483.2,7484.1,7484.7,7483.6,7483.8,31
2026-07-03 01:29:00,7483.5,7483.7,7483.0,7483.3,7484.1,7484.3,7483.6,7483.9,24
2026-07-03 01:30:00,7482.8,7483.3,7481.6,7482.4,7483.4,7483.9,7482.2,7483.0,55
2026-07-03 01:31:00,7482.2,7482.4,7481.7,7482.4,7482.8,7483.0,7482.3,7483.0,37
2026-07-03 01:32:00,7482.5,7483.5,7482.5,7483.4,7483.1,7484.1,7483.1,7484.0,34
2026-07-03 01:33:00,7483.3,7483.6,7482.7,7483.3,7483.9,7484.2,7483.3,7483.9,42
2026-07-03 01:34:00,7483.4,7485.0,7483.1,7484.5,7484.0,7485.6,7483.7,7485.1,44
2026-07-03 01:35:00,7484.4,7485.0,7483.7,7484.4,7485.0,7485.6,7484.3,7485.0,51
2026-07-03 01:36:00,7484.2,7484.9,7484.0,7484.0,7484.8,7485.5,7484.6,7484.6,30
2026-07-03 01:37:00,7484.1,7484.5,7483.9,7484.5,7484.7,7485.1,7484.5,7485.1,22
2026-07-03 01:38:00,7484.6,7484.6,7483.6,7483.6,7485.2,7485.2,7484.2,7484.2,20
2026-07-03 01:39:00,7483.4,7483.4,7481.3,7482.5,7484.0,7484.0,7481.9,7483.1,57
2026-07-03 01:40:00,7482.3,7482.9,7481.5,7482.7,7482.9,7483.5,7482.1,7483.3,43
2026-07-03 01:41:00,7482.9,7483.4,7481.0,7481.4,7483.5,7484.0,7481.6,7482.0,39
2026-07-03 01:42:00,7481.2,7481.9,7480.9,7481.2,7481.8,7482.5,7481.5,7481.8,47
2026-07-03 01:43:00,7481.0,7482.0,7480.7,7481.8,7481.6,7482.6,7481.3,7482.4,36
2026-07-03 01:44:00,7482.0,7482.0,7480.3,7480.5,7482.6,7482.6,7480.9,7481.1,39
2026-07-03 01:45:00,7480.4,7482.9,7479.9,7482.4,7481.0,7483.5,7480.5,7483.0,101
2026-07-03 01:46:00,7482.5,7484.5,7482.5,7482.7,7483.1,7485.1,7483.1,7483.3,83
2026-07-03 01:47:00,7482.3,7483.7,7482.0,7483.0,7482.9,7484.3,7482.6,7483.6,73
2026-07-03 01:48:00,7483.2,7483.6,7482.0,7483.1,7483.8,7484.2,7482.6,7483.7,72
2026-07-03 01:49:00,7483.2,7484.0,7482.8,7483.6,7483.8,7484.6,7483.4,7484.2,68
2026-07-03 01:50:00,7483.5,7484.3,7482.8,7483.7,7484.1,7484.9,7483.4,7484.3,75
2026-07-03 01:51:00,7483.6,7484.4,7483.1,7483.8,7484.2,7485.0,7483.7,7484.4,63
2026-07-03 01:52:00,7483.9,7484.5,7483.4,7484.1,7484.5,7485.1,7484.0,7484.7,58
2026-07-03 01:53:00,7484.0,7484.3,7482.6,7482.8,7484.6,7484.9,7483.2,7483.4,65
2026-07-03 01:54:00,7483.1,7484.1,7481.3,7483.7,7483.7,7484.7,7481.9,7484.3,64
2026-07-03 01:55:00,7483.4,7483.4,7482.3,7483.1,7484.0,7484.0,7482.9,7483.7,64
2026-07-03 01:56:00,7483.2,7483.6,7482.7,7483.0,7483.8,7484.2,7483.3,7483.6,64
2026-07-03 01:57:00,7483.1,7483.7,7482.7,7483.0,7483.7,7484.3,7483.3,7483.6,60
2026-07-03 01:58:00,7482.7,7483.7,7482.5,7483.6,7483.3,7484.3,7483.1,7484.2,39
2026-07-03 01:59:00,7483.7,7483.8,7483.1,7483.6,7484.3,7484.4,7483.7,7484.2,69
2026-07-03 02:00:00,7482.6,7487.5,7482.2,7485.3,7483.2,7488.1,7482.8,7485.9,131
2026-07-03 02:01:00,7485.2,7485.8,7479.0,7479.4,7485.8,7486.4,7479.6,7480.0,138
2026-07-03 02:02:00,7479.7,7480.2,7477.5,7478.8,7480.3,7480.8,7478.1,7479.4,123
2026-07-03 02:03:00,7478.9,7482.0,7478.3,7481.9,7479.5,7482.6,7478.9,7482.5,126
2026-07-03 02:04:00,7481.7,7482.1,7480.4,7480.9,7482.3,7482.7,7481.0,7481.5,136
2026-07-03 02:05:00,7481.0,7481.9,7479.8,7481.2,7481.6,7482.5,7480.4,7481.8,133
2026-07-03 02:06:00,7481.0,7482.6,7477.7,7480.3,7481.6,7483.2,7478.3,7480.9,132
2026-07-03 02:07:00,7480.0,7480.0,7477.1,7478.2,7480.6,7480.6,7477.7,7478.8,121
2026-07-03 02:08:00,7478.0,7478.7,7476.8,7477.6,7478.6,7479.3,7477.4,7478.2,112
2026-07-03 02:09:00,7477.7,7477.8,7475.8,7475.8,7478.3,7478.4,7476.4,7476.4,99
2026-07-03 02:10:00,7475.6,7476.3,7474.2,7476.0,7476.2,7476.9,7474.8,7476.6,125
2026-07-03 02:11:00,7475.5,7477.4,7474.7,7477.1,7476.1,7478.0,7475.3,7477.7,114
2026-07-03 02:12:00,7477.0,7478.6,7476.5,7476.8,7477.6,7479.2,7477.1,7477.4,122
2026-07-03 02:13:00,7476.9,7484.0,7476.8,7483.6,7477.5,7484.6,7477.4,7484.2,128
2026-07-03 02:14:00,7483.4,7484.3,7482.5,7484.2,7484.0,7484.9,7483.1,7484.8,124
2026-07-03 02:15:00,7484.1,7484.6,7480.0,7480.9,7484.7,7485.2,7480.6,7481.5,120
2026-07-03 02:16:00,7481.0,7482.5,7479.1,7481.0,7481.6,7483.1,7479.7,7481.6,132
2026-07-03 02:17:00,7481.1,7482.4,7479.4,7479.9,7481.7,7483.0,7480.0,7480.5,140
2026-07-03 02:18:00,7480.0,7481.0,7478.5,7479.3,7480.6,7481.6,7479.1,7479.9,129
2026-07-03 02:19:00,7479.4,7481.0,7479.0,7481.0,7480.0,7481.6,7479.6,7481.6,123
2026-07-03 02:20:00,7481.2,7482.2,7479.8,7481.6,7481.8,7482.8,7480.4,7482.2,103
2026-07-03 02:21:00,7481.5,7483.6,7480.8,7481.3,7482.1,7484.2,7481.4,7481.9,130
2026-07-03 02:22:00,7481.1,7482.3,7479.2,7479.8,7481.7,7482.9,7479.8,7480.4,98
2026-07-03 02:23:00,7480.0,7480.6,7479.1,7479.8,7480.6,7481.2,7479.7,7480.4,114
2026-07-03 02:24:00,7479.6,7480.4,7479.1,7480.1,7480.2,7481.0,7479.7,7480.7,112
2026-07-03 02:25:00,7480.3,7481.6,7478.3,7478.8,7480.9,7482.2,7478.9,7479.4,118
2026-07-03 02:26:00,7478.7,7479.4,7477.9,7478.9,7479.3,7480.0,7478.5,7479.5,115
2026-07-03 02:27:00,7479.2,7480.2,7477.0,7478.0,7479.8,7480.8,7477.6,7478.6,111
2026-07-03 02:28:00,7478.1,7479.9,7477.5,7478.4,7478.7,7480.5,7478.1,7479.0,95
2026-07-03 02:29:00,7478.0,7479.4,7477.4,7477.5,7478.6,7480.0,7478.0,7478.1,98
2026-07-03 02:30:00,7477.6,7478.0,7474.2,7474.7,7478.2,7478.6,7474.8,7475.3,112
2026-07-03 02:31:00,7475.0,7478.0,7474.2,7478.0,7475.6,7478.6,7474.8,7478.6,117
2026-07-03 02:32:00,7478.2,7478.2,7476.7,7476.8,7478.8,7478.8,7477.3,7477.4,111
2026-07-03 02:33:00,7476.7,7477.3,7475.5,7476.4,7477.3,7477.9,7476.1,7477.0,108
2026-07-03 02:34:00,7476.2,7477.7,7475.6,7475.8,7476.8,7478.3,7476.2,7476.4,106
2026-07-03 02:35:00,7475.9,7478.7,7475.2,7478.5,7476.5,7479.3,7475.8,7479.1,106
2026-07-03 02:36:00,7478.4,7480.1,7477.8,7480.1,7479.0,7480.7,7478.4,7480.7,111
2026-07-03 02:37:00,7479.8,7480.8,7478.3,7480.3,7480.4,7481.4,7478.9,7480.9,105
2026-07-03 02:38:00,7480.1,7483.8,7479.9,7480.4,7480.7,7484.4,7480.5,7481.0,100
2026-07-03 02:39:00,7480.3,7481.1,7479.3,7480.3,7480.9,7481.7,7479.9,7480.9,130
2026-07-03 02:40:00,7480.2,7481.5,7479.4,7480.5,7480.8,7482.1,7480.0,7481.1,112
2026-07-03 02:41:00,7480.7,7481.9,7480.3,7480.7,7481.3,7482.5,7480.9,7481.3,107
2026-07-03 02:42:00,7480.9,7481.4,7477.4,7478.7,7481.5,7482.0,7478.0,7479.3,119
2026-07-03 02:43:00,7478.9,7478.9,7477.1,7477.8,7479.5,7479.5,7477.7,7478.4,98
2026-07-03 02:44:00,7478.1,7479.6,7478.1,7478.2,7478.7,7480.2,7478.7,7478.8,101
2026-07-03 02:45:00,7478.4,7479.1,7476.6,7477.0,7479.0,7479.7,7477.2,7477.6,122
2026-07-03 02:46:00,7477.2,7479.4,7476.1,7478.7,7477.8,7480.0,7476.7,7479.3,108
2026-07-03 02:47:00,7478.9,7479.7,7477.3,7478.8,7479.5,7480.3,7477.9,7479.4,102
2026-07-03 02:48:00,7478.7,7480.4,7478.1,7478.1,7479.3,7481.0,7478.7,7478.7,103
2026-07-03 02:49:00,7478.2,7479.4,7477.7,7479.2,7478.8,7480.0,7478.3,7479.8,94
2026-07-03 02:50:00,7479.1,7480.0,7478.6,7479.0,7479.7,7480.6,7479.2,7479.6,97
2026-07-03 02:51:00,7479.1,7479.3,7477.6,7479.0,7479.7,7479.9,7478.2,7479.6,100
2026-07-03 02:52:00,7479.2,7480.1,7477.6,7478.1,7479.8,7480.7,7478.2,7478.7,93
2026-07-03 02:53:00,7478.2,7478.6,7475.2,7476.3,7478.8,7479.2,7475.8,7476.9,90
2026-07-03 02:54:00,7476.5,7477.9,7476.5,7477.5,7477.1,7478.5,7477.1,7478.1,93
2026-07-03 02:55:00,7477.7,7478.3,7476.9,7477.0,7478.3,7478.9,7477.5,7477.6,109
2026-07-03 02:56:00,7476.9,7477.7,7475.6,7477.1,7477.5,7478.3,7476.2,7477.7,96
2026-07-03 02:57:00,7477.2,7477.9,7476.0,7476.0,7477.8,7478.5,7476.6,7476.6,85
2026-07-03 02:58:00,7476.3,7476.9,7474.7,7475.2,7476.9,7477.5,7475.3,7475.8,83
2026-07-03 02:59:00,7475.5,7477.3,7475.4,7476.7,7476.1,7477.9,7476.0,7477.3,91
2026-07-03 03:00:00,7477.0,7478.2,7475.9,7478.0,7477.6,7478.8,7476.5,7478.6,108
2026-07-03 03:01:00,7477.7,7478.7,7476.7,7477.6,7478.3,7479.3,7477.3,7478.2,102
2026-07-03 03:02:00,7477.7,7482.1,7477.7,7482.1,7478.3,7482.7,7478.3,7482.7,103
2026-07-03 03:03:00,7482.2,7485.9,7481.7,7485.9,7482.8,7486.5,7482.3,7486.5,105
2026-07-03 03:04:00,7485.8,7487.7,7485.3,7487.5,7486.4,7488.3,7485.9,7488.1,103
2026-07-03 03:05:00,7487.0,7494.0,7486.6,7494.0,7487.6,7494.6,7487.2,7494.6,112
2026-07-03 03:06:00,7493.8,7495.0,7492.2,7493.8,7494.4,7495.6,7492.8,7494.4,140
2026-07-03 03:07:00,7493.7,7495.8,7493.2,7495.2,7494.3,7496.4,7493.8,7495.8,141
2026-07-03 03:08:00,7494.9,7496.0,7494.5,7494.7,7495.5,7496.6,7495.1,7495.3,108
2026-07-03 03:09:00,7494.6,7496.5,7493.5,7494.5,7495.2,7497.1,7494.1,7495.1,111
2026-07-03 03:10:00,7494.6,7494.6,7492.7,7493.6,7495.2,7495.2,7493.3,7494.2,106
2026-07-03 03:11:00,7493.4,7495.2,7493.2,7494.2,7494.0,7495.8,7493.8,7494.8,108
2026-07-03 03:12:00,7494.3,7494.4,7492.3,7492.6,7494.9,7495.0,7492.9,7493.2,81
2026-07-03 03:13:00,7492.5,7493.5,7492.0,7493.1,7493.1,7494.1,7492.6,7493.7,100
2026-07-03 03:14:00,7492.9,7495.8,7492.9,7494.5,7493.5,7496.4,7493.5,7495.1,87
2026-07-03 03:15:00,7494.4,7495.9,7493.5,7494.1,7495.0,7496.5,7494.1,7494.7,114
2026-07-03 03:16:00,7493.8,7494.2,7491.4,7491.7,7494.4,7494.8,7492.0,7492.3,107
2026-07-03 03:17:00,7491.9,7492.6,7491.2,7492.4,7492.5,7493.2,7491.8,7493.0,86
2026-07-03 03:18:00,7492.5,7494.0,7491.8,7494.0,7493.1,7494.6,7492.4,7494.6,112
2026-07-03 03:19:00,7494.1,7495.8,7493.0,7493.7,7494.7,7496.4,7493.6,7494.3,86
2026-07-03 03:20:00,7494.1,7495.4,7493.7,7494.4,7494.7,7496.0,7494.3,7495.0,97
2026-07-03 03:21:00,7494.6,7496.4,7494.4,7496.2,7495.2,7497.0,7495.0,7496.8,78
2026-07-03 03:22:00,7496.0,7496.7,7495.3,7496.1,7496.6,7497.3,7495.9,7496.7,62
2026-07-03 03:23:00,7495.8,7496.2,7494.7,7495.3,7496.4,7496.8,7495.3,7495.9,75
2026-07-03 03:24:00,7495.5,7496.8,7494.9,7496.1,7496.1,7497.4,7495.5,7496.7,74
2026-07-03 03:25:00,7496.3,7496.8,7495.0,7495.2,7496.9,7497.4,7495.6,7495.8,86
2026-07-03 03:26:00,7495.0,7496.2,7495.0,7495.1,7495.6,7496.8,7495.6,7495.7,102
2026-07-03 03:27:00,7495.0,7496.3,7494.4,7495.5,7495.6,7496.9,7495.0,7496.1,85
2026-07-03 03:28:00,7495.8,7496.7,7495.5,7496.4,7496.4,7497.3,7496.1,7497.0,77
2026-07-03 03:29:00,7496.5,7496.5,7494.5,7494.5,7497.1,7497.1,7495.1,7495.1,74
2026-07-03 03:30:00,7494.6,7494.8,7492.7,7494.7,7495.2,7495.4,7493.3,7495.3,83
2026-07-03 03:31:00,7495.2,7496.4,7494.1,7494.9,7495.8,7497.0,7494.7,7495.5,95
2026-07-03 03:32:00,7495.0,7495.5,7494.0,7495.5,7495.6,7496.1,7494.6,7496.1,79
2026-07-03 03:33:00,7495.4,7496.5,7495.0,7495.4,7496.0,7497.1,7495.6,7496.0,77
2026-07-03 03:34:00,7495.3,7496.4,7494.7,7496.4,7495.9,7497.0,7495.3,7497.0,86
2026-07-03 03:35:00,7496.7,7497.2,7495.0,7495.8,7497.3,7497.8,7495.6,7496.4,67
2026-07-03 03:36:00,7495.7,7495.8,7493.9,7494.2,7496.3,7496.4,7494.5,7494.8,88
2026-07-03 03:37:00,7494.3,7495.0,7493.9,7494.9,7494.9,7495.6,7494.5,7495.5,88
2026-07-03 03:38:00,7494.8,7495.5,7493.8,7494.3,7495.4,7496.1,7494.4,7494.9,66
2026-07-03 03:39:00,7494.4,7495.8,7494.3,7495.8,7495.0,7496.4,7494.9,7496.4,66
2026-07-03 03:40:00,7496.0,7497.0,7495.8,7497.0,7496.6,7497.6,7496.4,7497.6,70
2026-07-03 03:41:00,7497.1,7497.9,7496.4,7497.1,7497.7,7498.5,7497.0,7497.7,69
2026-07-03 03:42:00,7497.0,7497.1,7495.5,7495.5,7497.6,7497.7,7496.1,7496.1,74
2026-07-03 03:43:00,7495.4,7496.6,7495.4,7496.6,7496.0,7497.2,7496.0,7497.2,57
2026-07-03 03:44:00,7496.5,7497.0,7496.3,7496.5,7497.1,7497.6,7496.9,7497.1,60
2026-07-03 03:45:00,7496.8,7496.8,7494.8,7495.4,7497.4,7497.4,7495.4,7496.0,63
2026-07-03 03:46:00,7495.5,7496.2,7495.4,7495.5,7496.1,7496.8,7496.0,7496.1,80
2026-07-03 03:47:00,7495.7,7496.1,7495.2,7495.6,7496.3,7496.7,7495.8,7496.2,70
2026-07-03 03:48:00,7495.9,7497.0,7495.7,7496.7,7496.5,7497.6,7496.3,7497.3,67
2026-07-03 03:49:00,7496.6,7497.2,7496.0,7496.2,7497.2,7497.8,7496.6,7496.8,80
2026-07-03 03:50:00,7496.3,7497.0,7495.7,7496.6,7496.9,7497.6,7496.3,7497.2,90
2026-07-03 03:51:00,7496.8,7496.8,7494.9,7494.9,7497.4,7497.4,7495.5,7495.5,58
2026-07-03 03:52:00,7494.8,7496.6,7494.4,7496.6,7495.4,7497.2,7495.0,7497.2,61
2026-07-03 03:53:00,7496.7,7496.9,7495.6,7496.4,7497.3,7497.5,7496.2,7497.0,64
2026-07-03 03:54:00,7496.2,7496.6,7495.9,7496.6,7496.8,7497.2,7496.5,7497.2,56
2026-07-03 03:55:00,7496.5,7497.1,7496.2,7496.2,7497.1,7497.7,7496.8,7496.8,42
2026-07-03 03:56:00,7496.1,7497.2,7495.7,7497.2,7496.7,7497.8,7496.3,7497.8,65
2026-07-03 03:57:00,7497.1,7497.5,7496.8,7497.3,7497.7,7498.1,7497.4,7497.9,22
2026-07-03 03:58:00,7497.5,7497.7,7496.6,7496.7,7498.1,7498.3,7497.2,7497.3,40
2026-07-03 03:59:00,7496.6,7497.1,7496.0,7496.5,7497.2,7497.7,7496.6,7497.1,42
2026-07-03 04:00:00,7496.7,7497.2,7496.4,7496.5,7497.3,7497.8,7497.0,7497.1,49
2026-07-03 04:01:00,7496.6,7497.4,7496.1,7497.2,7497.2,7498.0,7496.7,7497.8,59
2026-07-03 04:02:00,7497.3,7497.3,7496.6,7497.2,7497.9,7497.9,7497.2,7497.8,38
2026-07-03 04:03:00,7497.4,7497.6,7496.4,7497.4,7498.0,7498.2,7497.0,7498.0,37
2026-07-03 04:04:00,7497.7,7497.7,7496.7,7497.0,7498.3,7498.3,7497.3,7497.6,59
2026-07-03 04:05:00,7496.8,7499.0,7496.6,7497.5,7497.4,7499.6,7497.2,7498.1,69
2026-07-03 04:06:00,7497.4,7498.4,7497.3,7497.6,7498.0,7499.0,7497.9,7498.2,42
2026-07-03 04:07:00,7497.9,7498.4,7497.4,7497.6,7498.5,7499.0,7498.0,7498.2,37
2026-07-03 04:08:00,7497.5,7498.4,7497.4,7498.3,7498.1,7499.0,7498.0,7498.9,42
2026-07-03 04:09:00,7498.2,7499.2,7498.2,7498.9,7498.8,7499.8,7498.8,7499.5,28
2026-07-03 04:10:00,7499.0,7499.7,7497.1,7497.1,7499.6,7500.3,7497.7,7497.7,52
2026-07-03 04:11:00,7497.3,7498.0,7496.6,7496.8,7497.9,7498.6,7497.2,7497.4,63
2026-07-03 04:12:00,7496.5,7497.1,7496.0,7496.0,7497.1,7497.7,7496.6,7496.6,59
2026-07-03 04:13:00,7496.1,7496.9,7495.8,7495.9,7496.7,7497.5,7496.4,7496.5,61
2026-07-03 04:14:00,7496.2,7496.4,7495.7,7495.8,7496.8,7497.0,7496.3,7496.4,53
2026-07-03 04:15:00,7495.9,7496.3,7495.6,7495.9,7496.5,7496.9,7496.2,7496.5,45
2026-07-03 04:16:00,7495.8,7496.6,7495.6,7496.3,7496.4,7497.2,7496.2,7496.9,79
2026-07-03 04:17:00,7496.2,7497.8,7495.9,7497.7,7496.8,7498.4,7496.5,7498.3,62
2026-07-03 04:18:00,7497.8,7497.8,7496.9,7497.1,7498.4,7498.4,7497.5,7497.7,44
2026-07-03 04:19:00,7497.2,7497.3,7495.7,7496.0,7497.8,7497.9,7496.3,7496.6,55
2026-07-03 04:20:00,7495.7,7497.7,7495.6,7497.7,7496.3,7498.3,7496.2,7498.3,52
2026-07-03 04:21:00,7497.4,7497.8,7497.0,7497.8,7498.0,7498.4,7497.6,7498.4,38
2026-07-03 04:22:00,7497.5,7497.8,7497.3,7497.7,7498.1,7498.4,7497.9,7498.3,38
2026-07-03 04:23:00,7497.6,7498.2,7497.5,7497.8,7498.2,7498.8,7498.1,7498.4,25
2026-07-03 04:24:00,7497.7,7498.0,7497.5,7497.8,7498.3,7498.6,7498.1,7498.4,56
